tipo,tamanho,threads,tempo,io,figura
seq,2048,1,5646.830559,807.486773,seahorseValley
seq,2048,1,5476.568460,842.948437,seahorseValley
seq,2048,1,5335.502148,853.265285,seahorseValley
seq,2048,1,5987.639904,805.454493,seahorseValley
seq,2048,1,6086.507320,733.514309,seahorseValley
seq,2048,1,5048.251390,1005.114555,elephantValley
seq,2048,1,5146.155357,708.950996,elephantValley
seq,2048,1,5369.669676,682.983160,elephantValley
seq,2048,1,5262.334108,787.805557,elephantValley
seq,2048,1,5367.143393,1013.114452,elephantValley
seq,2048,1,5362.616062,764.723301,elephantValley
seq,2048,1,5080.797911,707.800627,elephantValley
seq,2048,1,5041.552544,666.989803,elephantValley
seq,2048,1,5167.797327,789.506912,elephantValley
seq,2048,1,5131.773472,1044.623375,elephantValley
seq,2048,1,5365.775347,691.169262,elephantValley
seq,2048,1,5203.699827,789.923906,elephantValley
seq,2048,1,5086.306095,763.545513,elephantValley
seq,2048,1,5070.916891,1111.057043,elephantValley
seq,2048,1,5473.790169,736.771584,elephantValley
seq,2048,1,5463.881731,748.176813,elephantValley
seq,2048,1,5231.808901,714.525223,elephantValley
seq,2048,1,5831.058264,906.956196,elephantValley
seq,2048,1,5301.635981,694.485426,elephantValley
seq,2048,1,5182.291746,812.535524,elephantValley
seq,2048,1,6144.930363,861.287832,tripleSpiralValley
seq,2048,1,6194.027662,794.327021,tripleSpiralValley
seq,2048,1,6138.227224,683.343887,tripleSpiralValley
seq,2048,1,6353.931904,679.746628,tripleSpiralValley
seq,2048,1,6145.335674,903.315783,tripleSpiralValley
seq,2048,1,6395.028830,637.295246,tripleSpiralValley
seq,2048,1,6743.324280,742.620468,tripleSpiralValley
seq,2048,1,6569.884300,1014.579058,tripleSpiralValley
seq,2048,1,6401.468277,708.228827,tripleSpiralValley
seq,2048,1,6222.698212,889.077187,tripleSpiralValley
seq,2048,1,6124.844074,679.373741,tripleSpiralValley
seq,2048,1,6106.779575,681.704044,tripleSpiralValley
seq,2048,1,6367.248535,727.613926,tripleSpiralValley
seq,2048,1,6070.596218,647.868395,tripleSpiralValley
seq,2048,1,6700.239658,839.343309,tripleSpiralValley
seq,2048,1,6117.214441,669.075489,tripleSpiralValley
seq,2048,1,6111.049891,640.223265,tripleSpiralValley
seq,2048,1,6571.723223,717.878103,tripleSpiralValley
seq,2048,1,6117.474318,661.004066,tripleSpiralValley
seq,2048,1,6073.696852,686.381340,tripleSpiralValley
seq,4096,1,3129.715204,2549.848080,full
seq,4096,1,3151.373863,2619.671106,full
seq,4096,1,3143.656731,2355.505466,full
seq,4096,1,3728.254080,2534.232378,full
seq,4096,1,3129.392624,2623.907566,full
seq,4096,1,3130.908728,2441.814423,full
seq,4096,1,3359.498978,2782.150745,full
seq,4096,1,3126.504183,2595.987797,full
seq,4096,1,3315.219641,2540.835619,full
seq,4096,1,3125.293016,2438.008308,full
seq,4096,1,3368.869066,2037.019730,full
seq,4096,1,3702.004433,2496.481657,full
seq,4096,1,3126.921892,2272.216558,full
seq,4096,1,3144.607782,2354.729176,full
seq,4096,1,3144.797087,2552.306890,full
seq,4096,1,3410.672903,2464.998484,full
seq,4096,1,3156.198502,2014.009476,full
seq,4096,1,3129.986763,2260.859013,full
seq,4096,1,3128.601313,2319.818497,full
seq,4096,1,3143.012524,2736.596346,full
seq,4096,1,21365.560770,2335.129738,seahorseValley
seq,4096,1,21427.100182,2057.674885,seahorseValley
seq,4096,1,21411.976814,2383.526802,seahorseValley
seq,4096,1,21390.646458,2507.866144,seahorseValley
seq,4096,1,21371.060610,2038.550615,seahorseValley
seq,4096,1,21652.103186,2552.132845,seahorseValley
seq,4096,1,22162.136316,2303.022146,seahorseValley
seq,4096,1,22169.954777,2582.233429,seahorseValley
seq,4096,1,21374.027967,2635.128260,seahorseValley
seq,4096,1,21369.059086,2398.804188,seahorseValley
seq,4096,1,22169.750214,2408.610344,seahorseValley
seq,4096,1,21376.572609,2049.019098,seahorseValley
seq,4096,1,21370.310783,2371.487856,seahorseValley
seq,4096,1,22169.901609,2356.759310,seahorseValley
seq,4096,1,21364.560127,2317.245007,seahorseValley
seq,4096,1,22177.036762,2401.949883,seahorseValley
seq,4096,1,21563.183069,2606.506824,seahorseValley
seq,4096,1,21396.414518,2913.723946,seahorseValley
seq,4096,1,21365.534306,2640.249252,seahorseValley
seq,4096,1,21817.912102,2209.202766,seahorseValley
seq,4096,1,20189.629793,2066.915035,elephantValley
seq,4096,1,20189.981699,2102.574587,elephantValley
seq,4096,1,20214.633703,2031.514883,elephantValley
seq,4096,1,20215.463638,2102.539778,elephantValley
seq,4096,1,20183.438540,2351.856709,elephantValley
seq,4096,1,20967.621565,2284.083843,elephantValley
seq,4096,1,20184.321165,2209.558964,elephantValley
seq,4096,1,20221.753836,2088.354111,elephantValley
seq,4096,1,20975.468636,2187.003851,elephantValley
seq,4096,1,20200.607538,2101.840973,elephantValley
seq,4096,1,20184.415340,2616.131067,elephantValley
seq,4096,1,20177.479506,2515.037537,elephantValley
seq,4096,1,20193.714857,2317.677259,elephantValley
seq,4096,1,20965.039253,2079.469681,elephantValley
seq,4096,1,20224.693537,2879.779339,elephantValley
seq,4096,1,20181.048155,2076.822042,elephantValley
seq,4096,1,20965.239048,2114.001274,elephantValley
seq,4096,1,20201.490879,2099.631548,elephantValley
seq,4096,1,20984.141827,2004.343987,elephantValley
seq,4096,1,20198.009253,2196.295500,elephantValley
seq,4096,1,24310.832739,2369.658232,tripleSpiralValley
seq,4096,1,25096.441746,2118.103504,tripleSpiralValley
seq,4096,1,24327.944756,2007.524252,tripleSpiralValley
seq,4096,1,24339.982271,2352.509499,tripleSpiralValley
seq,4096,1,24324.081182,2844.726086,tripleSpiralValley
seq,4096,1,24340.742826,2465.897560,tripleSpiralValley
seq,4096,1,24328.967333,2095.131636,tripleSpiralValley
seq,4096,1,24331.073284,2461.903572,tripleSpiralValley
seq,4096,1,24331.558704,2142.087221,tripleSpiralValley
seq,4096,1,24316.910744,1974.149704,tripleSpiralValley
seq,4096,1,25119.147301,2094.452143,tripleSpiralValley
seq,4096,1,24430.988312,2456.402302,tripleSpiralValley
seq,4096,1,24318.363428,2020.727634,tripleSpiralValley
seq,4096,1,24304.115057,2012.897968,tripleSpiralValley
seq,4096,1,24322.757959,2482.646465,tripleSpiralValley
seq,4096,1,24530.364752,2352.013588,tripleSpiralValley
seq,4096,1,24315.610647,1954.651356,tripleSpiralValley
seq,4096,1,24317.188263,2031.052828,tripleSpiralValley
seq,4096,1,24315.980196,2580.949068,tripleSpiralValley
seq,4096,1,24307.969570,2366.512775,tripleSpiralValley
seq,8192,1,12495.452881,7837.078094,full
seq,8192,1,12906.287670,7940.208912,full
seq,8192,1,12508.053064,7613.585949,full
seq,8192,1,12558.066607,8001.621962,full
seq,8192,1,13203.697443,7908.254385,full
seq,8192,1,12853.239059,7988.755226,full
seq,8192,1,12565.295458,7651.111364,full
seq,8192,1,13036.508799,7427.213907,full
seq,8192,1,12544.852018,7958.150148,full
seq,8192,1,12668.754816,8004.177809,full
seq,8192,1,13035.714865,8245.186090,full
seq,8192,1,13170.059204,7997.429132,full
seq,8192,1,13053.940535,7420.470476,full
seq,8192,1,12894.514084,7916.665554,full
seq,8192,1,12547.161818,7973.075151,full
seq,8192,1,12494.181395,7728.332043,full
seq,8192,1,12988.811731,8143.323421,full
seq,8192,1,13394.597769,8161.648750,full
seq,8192,1,12494.215250,7991.003752,full
seq,8192,1,13484.462261,7977.759600,full
seq,8192,1,85635.776520,7872.196198,seahorseValley
seq,8192,1,85463.442802,7700.822830,seahorseValley
seq,8192,1,85490.095377,7793.342829,seahorseValley
seq,8192,1,85441.943169,7471.713781,seahorseValley
seq,8192,1,85388.312578,7434.970856,seahorseValley
seq,8192,1,85462.923527,7935.818195,seahorseValley
seq,8192,1,86087.901115,7786.643505,seahorseValley
seq,8192,1,85982.242346,7550.291061,seahorseValley
seq,8192,1,85427.065134,7527.294636,seahorseValley
seq,8192,1,85429.533720,8054.559946,seahorseValley
seq,8192,1,87320.675135,7958.229303,seahorseValley
seq,8192,1,85422.554016,7661.546707,seahorseValley
seq,8192,1,86486.654758,7872.029305,seahorseValley
seq,8192,1,87887.085915,8064.343691,seahorseValley
seq,8192,1,85816.393614,8051.121473,seahorseValley
seq,8192,1,85451.008558,7481.785297,seahorseValley
seq,8192,1,85689.771175,7191.725016,seahorseValley
seq,8192,1,85405.131817,7765.266418,seahorseValley
seq,8192,1,85459.235191,7780.929565,seahorseValley
seq,8192,1,85501.200199,7794.607401,seahorseValley
seq,8192,1,80573.268890,8213.165045,elephantValley
seq,8192,1,81071.777821,7688.908577,elephantValley
seq,8192,1,80689.743280,7554.683208,elephantValley
seq,8192,1,80686.468601,7741.243124,elephantValley
seq,8192,1,80767.772675,7717.785120,elephantValley
seq,8192,1,80704.193354,7991.680384,elephantValley
seq,8192,1,80712.165117,7677.826881,elephantValley
seq,8192,1,81145.150423,8155.225039,elephantValley
seq,8192,1,81336.861610,7432.259798,elephantValley
seq,8192,1,80773.080587,8060.865879,elephantValley
seq,8192,1,80757.806301,7478.500128,elephantValley
seq,8192,1,80861.286163,7992.322445,elephantValley
seq,8192,1,81464.062691,8450.969696,elephantValley
seq,8192,1,80737.115145,7926.347256,elephantValley
seq,8192,1,80731.465340,7697.489262,elephantValley
seq,8192,1,80531.379223,7558.779716,elephantValley
seq,8192,1,80507.192373,8270.050526,elephantValley
seq,8192,1,80547.555685,7881.704807,elephantValley
seq,8192,1,80584.624529,7412.106276,elephantValley
seq,8192,1,80540.643930,7725.018024,elephantValley
seq,8192,1,97019.243240,7380.310535,tripleSpiralValley
seq,8192,1,97053.562164,7491.171598,tripleSpiralValley
seq,8192,1,97076.468468,7336.417198,tripleSpiralValley
seq,8192,1,96990.155697,8026.743889,tripleSpiralValley
seq,8192,1,96994.582653,8148.759365,tripleSpiralValley
seq,8192,1,96994.832039,7933.983803,tripleSpiralValley
seq,8192,1,96980.376244,7706.032276,tripleSpiralValley
seq,8192,1,96983.739853,7891.955376,tripleSpiralValley
seq,8192,1,96983.041048,8282.007456,tripleSpiralValley
seq,8192,1,97012.606382,7680.477858,tripleSpiralValley
seq,8192,1,97004.735231,7274.497986,tripleSpiralValley
seq,8192,1,97481.467485,7890.945673,tripleSpiralValley
seq,8192,1,97006.598473,7887.732506,tripleSpiralValley
seq,8192,1,96999.759912,7781.704187,tripleSpiralValley
seq,8192,1,97017.080545,7845.775127,tripleSpiralValley
seq,8192,1,97032.378197,7921.178579,tripleSpiralValley
seq,8192,1,97155.157566,7508.343935,tripleSpiralValley
seq,8192,1,97088.620901,7894.552946,tripleSpiralValley
seq,8192,1,97002.679348,7842.277527,tripleSpiralValley
seq,8192,1,97004.465818,8161.964417,tripleSpiralValley
pth,16,1,0.505924,0,full
pth,16,1,0.688314,0,full
pth,16,1,0.649214,0,full
pth,16,1,0.665665,0,full
pth,16,1,0.669718,0,full
pth,16,1,0.658751,0,full
pth,16,1,0.642061,0,full
pth,16,1,0.638008,0,full
pth,16,1,0.639439,0,full
pth,16,1,0.626564,0,full
pth,16,1,0.614882,0,full
pth,16,1,0.667572,0,full
pth,16,1,0.660181,0,full
pth,16,1,0.654936,0,full
pth,16,1,0.648737,0,full
pth,16,1,0.657558,0,full
pth,16,1,0.607491,0,full
pth,16,1,0.635862,0,full
pth,16,1,0.663757,0,full
pth,16,1,0.654936,0,full
pth,16,1,1.404285,0,seahorseValley
pth,16,1,1.399994,0,seahorseValley
pth,16,1,1.384735,0,seahorseValley
pth,16,1,1.395941,0,seahorseValley
pth,16,1,1.392841,0,seahorseValley
pth,16,1,1.399517,0,seahorseValley
pth,16,1,1.326799,0,seahorseValley
pth,16,1,1.384497,0,seahorseValley
pth,16,1,1.402617,0,seahorseValley
pth,16,1,1.432180,0,seahorseValley
pth,16,1,1.451969,0,seahorseValley
pth,16,1,1.412630,0,seahorseValley
pth,16,1,1.397133,0,seahorseValley
pth,16,1,1.384020,0,seahorseValley
pth,16,1,1.377583,0,seahorseValley
pth,16,1,1.378059,0,seahorseValley
pth,16,1,1.335382,0,seahorseValley
pth,16,1,1.416445,0,seahorseValley
pth,16,1,1.410961,0,seahorseValley
pth,16,1,1.416206,0,seahorseValley
pth,16,1,1.343966,0,elephantValley
pth,16,1,1.339674,0,elephantValley
pth,16,1,1.383305,0,elephantValley
pth,16,1,1.406908,0,elephantValley
pth,16,1,1.397848,0,elephantValley
pth,16,1,1.358032,0,elephantValley
pth,16,1,1.348257,0,elephantValley
pth,16,1,1.404285,0,elephantValley
pth,16,1,1.416683,0,elephantValley
pth,16,1,1.395702,0,elephantValley
pth,16,1,1.408339,0,elephantValley
pth,16,1,1.366377,0,elephantValley
pth,16,1,1.356125,0,elephantValley
pth,16,1,1.394749,0,elephantValley
pth,16,1,1.364470,0,elephantValley
pth,16,1,1.383781,0,elephantValley
pth,16,1,1.361132,0,elephantValley
pth,16,1,1.387596,0,elephantValley
pth,16,1,1.394749,0,elephantValley
pth,16,1,1.415730,0,elephantValley
pth,16,1,2.107620,0,tripleSpiralValley
pth,16,1,1.551151,0,tripleSpiralValley
pth,16,1,1.556635,0,tripleSpiralValley
pth,16,1,1.522064,0,tripleSpiralValley
pth,16,1,1.520872,0,tripleSpiralValley
pth,16,1,1.559734,0,tripleSpiralValley
pth,16,1,1.522303,0,tripleSpiralValley
pth,16,1,1.512051,0,tripleSpiralValley
pth,16,1,1.540422,0,tripleSpiralValley
pth,16,1,1.545906,0,tripleSpiralValley
pth,16,1,1.551867,0,tripleSpiralValley
pth,16,1,1.550674,0,tripleSpiralValley
pth,16,1,1.567364,0,tripleSpiralValley
pth,16,1,1.523018,0,tripleSpiralValley
pth,16,1,1.556396,0,tripleSpiralValley
pth,16,1,1.566887,0,tripleSpiralValley
pth,16,1,1.528263,0,tripleSpiralValley
pth,16,1,1.550436,0,tripleSpiralValley
pth,16,1,1.547337,0,tripleSpiralValley
pth,16,1,1.544714,0,tripleSpiralValley
pth,32,1,1.083851,0,full
pth,32,1,1.070261,0,full
pth,32,1,1.056671,0,full
pth,32,1,1.000881,0,full
pth,32,1,1.052141,0,full
pth,32,1,1.055002,0,full
pth,32,1,1.007318,0,full
pth,32,1,1.060009,0,full
pth,32,1,1.106739,0,full
pth,32,1,1.105070,0,full
pth,32,1,1.082420,0,full
pth,32,1,1.069069,0,full
pth,32,1,1.083612,0,full
pth,32,1,1.080751,0,full
pth,32,1,1.086473,0,full
pth,32,1,1.095295,0,full
pth,32,1,1.108170,0,full
pth,32,1,1.096249,0,full
pth,32,1,1.095057,0,full
pth,32,1,1.076221,0,full
pth,32,1,4.089355,0,seahorseValley
pth,32,1,4.106998,0,seahorseValley
pth,32,1,4.120350,0,seahorseValley
pth,32,1,4.112720,0,seahorseValley
pth,32,1,4.101992,0,seahorseValley
pth,32,1,4.092932,0,seahorseValley
pth,32,1,4.085541,0,seahorseValley
pth,32,1,4.123449,0,seahorseValley
pth,32,1,4.140615,0,seahorseValley
pth,32,1,4.082203,0,seahorseValley
pth,32,1,4.100084,0,seahorseValley
pth,32,1,4.183531,0,seahorseValley
pth,32,1,4.116774,0,seahorseValley
pth,32,1,4.131794,0,seahorseValley
pth,32,1,4.131317,0,seahorseValley
pth,32,1,4.116774,0,seahorseValley
pth,32,1,4.085064,0,seahorseValley
pth,32,1,4.092693,0,seahorseValley
pth,32,1,4.107714,0,seahorseValley
pth,32,1,4.107475,0,seahorseValley
pth,32,1,3.969193,0,elephantValley
pth,32,1,3.965855,0,elephantValley
pth,32,1,3.964663,0,elephantValley
pth,32,1,3.951550,0,elephantValley
pth,32,1,3.995657,0,elephantValley
pth,32,1,3.969193,0,elephantValley
pth,32,1,3.933907,0,elephantValley
pth,32,1,3.999949,0,elephantValley
pth,32,1,3.966331,0,elephantValley
pth,32,1,3.962517,0,elephantValley
pth,32,1,4.003763,0,elephantValley
pth,32,1,3.548384,0,elephantValley
pth,32,1,3.944635,0,elephantValley
pth,32,1,3.939629,0,elephantValley
pth,32,1,3.975630,0,elephantValley
pth,32,1,3.966093,0,elephantValley
pth,32,1,3.945112,0,elephantValley
pth,32,1,3.504276,0,elephantValley
pth,32,1,3.944874,0,elephantValley
pth,32,1,3.953934,0,elephantValley
pth,32,1,4.634380,0,tripleSpiralValley
pth,32,1,4.574537,0,tripleSpiralValley
pth,32,1,4.605770,0,tripleSpiralValley
pth,32,1,4.597902,0,tripleSpiralValley
pth,32,1,4.594803,0,tripleSpiralValley
pth,32,1,4.558802,0,tripleSpiralValley
pth,32,1,4.244328,0,tripleSpiralValley
pth,32,1,4.550934,0,tripleSpiralValley
pth,32,1,4.336357,0,tripleSpiralValley
pth,32,1,4.538298,0,tripleSpiralValley
pth,32,1,4.545212,0,tripleSpiralValley
pth,32,1,4.279375,0,tripleSpiralValley
pth,32,1,4.538298,0,tripleSpiralValley
pth,32,1,4.623175,0,tripleSpiralValley
pth,32,1,4.617929,0,tripleSpiralValley
pth,32,1,4.597425,0,tripleSpiralValley
pth,32,1,4.614830,0,tripleSpiralValley
pth,32,1,4.619598,0,tripleSpiralValley
pth,32,1,4.586697,0,tripleSpiralValley
pth,32,1,4.554272,0,tripleSpiralValley
pth,64,1,2.721310,0,full
pth,64,1,2.662420,0,full
pth,64,1,2.673388,0,full
pth,64,1,2.672911,0,full
pth,64,1,2.682209,0,full
pth,64,1,2.689123,0,full
pth,64,1,2.672911,0,full
pth,64,1,2.772570,0,full
pth,64,1,2.702951,0,full
pth,64,1,2.705812,0,full
pth,64,1,2.664566,0,full
pth,64,1,2.680302,0,full
pth,64,1,2.654552,0,full
pth,64,1,2.754211,0,full
pth,64,1,2.697468,0,full
pth,64,1,2.691269,0,full
pth,64,1,2.685785,0,full
pth,64,1,2.713680,0,full
pth,64,1,2.675295,0,full
pth,64,1,2.684593,0,full
pth,64,1,14.252901,0,seahorseValley
pth,64,1,13.804197,0,seahorseValley
pth,64,1,14.791250,0,seahorseValley
pth,64,1,14.885426,0,seahorseValley
pth,64,1,13.708353,0,seahorseValley
pth,64,1,14.056444,0,seahorseValley
pth,64,1,14.913082,0,seahorseValley
pth,64,1,13.832569,0,seahorseValley
pth,64,1,14.904976,0,seahorseValley
pth,64,1,14.201164,0,seahorseValley
pth,64,1,14.631271,0,seahorseValley
pth,64,1,15.676022,0,seahorseValley
pth,64,1,14.913559,0,seahorseValley
pth,64,1,14.962912,0,seahorseValley
pth,64,1,14.887810,0,seahorseValley
pth,64,1,14.848471,0,seahorseValley
pth,64,1,13.977289,0,seahorseValley
pth,64,1,13.465643,0,seahorseValley
pth,64,1,14.263868,0,seahorseValley
pth,64,1,14.947891,0,seahorseValley
pth,64,1,13.658285,0,elephantValley
pth,64,1,14.239073,0,elephantValley
pth,64,1,13.252735,0,elephantValley
pth,64,1,14.114618,0,elephantValley
pth,64,1,14.068604,0,elephantValley
pth,64,1,12.361526,0,elephantValley
pth,64,1,13.249159,0,elephantValley
pth,64,1,13.741732,0,elephantValley
pth,64,1,13.753414,0,elephantValley
pth,64,1,14.168978,0,elephantValley
pth,64,1,13.597250,0,elephantValley
pth,64,1,11.550665,0,elephantValley
pth,64,1,14.130592,0,elephantValley
pth,64,1,14.230251,0,elephantValley
pth,64,1,14.173746,0,elephantValley
pth,64,1,14.041901,0,elephantValley
pth,64,1,14.110327,0,elephantValley
pth,64,1,14.084101,0,elephantValley
pth,64,1,14.185905,0,elephantValley
pth,64,1,13.776064,0,elephantValley
pth,64,1,16.950130,0,tripleSpiralValley
pth,64,1,16.504049,0,tripleSpiralValley
pth,64,1,14.470339,0,tripleSpiralValley
pth,64,1,14.808178,0,tripleSpiralValley
pth,64,1,16.335011,0,tripleSpiralValley
pth,64,1,16.616821,0,tripleSpiralValley
pth,64,1,15.938282,0,tripleSpiralValley
pth,64,1,16.461372,0,tripleSpiralValley
pth,64,1,14.752150,0,tripleSpiralValley
pth,64,1,15.901089,0,tripleSpiralValley
pth,64,1,16.283035,0,tripleSpiralValley
pth,64,1,12.370586,0,tripleSpiralValley
pth,64,1,12.947321,0,tripleSpiralValley
pth,64,1,16.331673,0,tripleSpiralValley
pth,64,1,16.519785,0,tripleSpiralValley
pth,64,1,14.326811,0,tripleSpiralValley
pth,64,1,15.394926,0,tripleSpiralValley
pth,64,1,15.792608,0,tripleSpiralValley
pth,64,1,14.345169,0,tripleSpiralValley
pth,64,1,14.674425,0,tripleSpiralValley
pth,128,1,9.082079,0,full
pth,128,1,8.937597,0,full
pth,128,1,7.441998,0,full
pth,128,1,9.027481,0,full
pth,128,1,8.384228,0,full
pth,128,1,8.925676,0,full
pth,128,1,8.996725,0,full
pth,128,1,8.269072,0,full
pth,128,1,8.928061,0,full
pth,128,1,8.984804,0,full
pth,128,1,8.093596,0,full
pth,128,1,8.963585,0,full
pth,128,1,9.061813,0,full
pth,128,1,8.881330,0,full
pth,128,1,8.940220,0,full
pth,128,1,9.004354,0,full
pth,128,1,8.977175,0,full
pth,128,1,9.042740,0,full
pth,128,1,9.030104,0,full
pth,128,1,9.054422,0,full
pth,128,1,30.328035,0,seahorseValley
pth,128,1,30.491352,0,seahorseValley
pth,128,1,29.930830,0,seahorseValley
pth,128,1,30.003548,0,seahorseValley
